축제명,연령대,남성비율,여성비율
밀양아리랑대축제,70세 이상,3.7,3.6
밀양아리랑대축제,60~69세,9.0,8.6
밀양아리랑대축제,50~59세,10.4,11.7
밀양아리랑대축제,40~49세,8.5,9.0
밀양아리랑대축제,30~39세,6.8,6.4
밀양아리랑대축제,20~29세,5.8,5.7
밀양아리랑대축제,10~19세,4.8,4.3
밀양아리랑대축제,0~9세,0.8,1.0
