축제명,연령대,남성비율,여성비율
임실N치즈축제,70세 이상,3.6,3.3
임실N치즈축제,60~69세,10.5,9.7
임실N치즈축제,50~59세,12.0,12.8
임실N치즈축제,40~49세,9.3,8.5
임실N치즈축제,30~39세,7.3,7.6
임실N치즈축제,20~29세,4.9,5.1
임실N치즈축제,10~19세,2.1,2.2
임실N치즈축제,0~9세,0.5,0.7
