축제명,연령대,남성비율,여성비율
울산고래축제,70세 이상,2.7,1.8
울산고래축제,60~69세,10.9,5.5
울산고래축제,50~59세,15.9,8.6
울산고래축제,40~49세,12.9,6.4
울산고래축제,30~39세,12.0,6.7
울산고래축제,20~29세,7.5,5.0
울산고래축제,10~19세,1.6,1.6
울산고래축제,0~9세,0.4,0.5
