축제명,연령대,남성비율,여성비율
양양송이축제,70세 이상,4.1,3.3
양양송이축제,60~69세,9.7,8.0
양양송이축제,50~59세,13.2,11.5
양양송이축제,40~49세,9.9,8.3
양양송이축제,30~39세,6.8,6.0
양양송이축제,20~29세,6.2,4.8
양양송이축제,10~19세,3.5,3.5
양양송이축제,0~9세,0.5,0.6
