축제명,연령대,남성비율,여성비율
봉화은어축제,70세 이상,2.7,2.5
봉화은어축제,60~69세,7.8,6.4
봉화은어축제,50~59세,13.3,11.2
봉화은어축제,40~49세,11.4,9.2
봉화은어축제,30~39세,6.5,7.0
봉화은어축제,20~29세,5.3,4.7
봉화은어축제,10~19세,5.4,4.7
봉화은어축제,0~9세,0.9,1.1
