축제명,연령대,남성비율,여성비율
영도다리축제,70세 이상,4.6,4.1
영도다리축제,60~69세,10.2,8.2
영도다리축제,50~59세,10.2,10.0
영도다리축제,40~49세,8.5,7.4
영도다리축제,30~39세,7.4,6.4
영도다리축제,20~29세,8.1,7.1
영도다리축제,10~19세,3.7,3.1
영도다리축제,0~9세,0.5,0.5
