축제명,연령대,남성비율,여성비율
대구약령시한방문화축제,70세 이상,3.5,2.8
대구약령시한방문화축제,60~69세,7.3,5.4
대구약령시한방문화축제,50~59세,8.6,8.4
대구약령시한방문화축제,40~49세,7.3,7.1
대구약령시한방문화축제,30~39세,9.0,7.8
대구약령시한방문화축제,20~29세,12.3,14.1
대구약령시한방문화축제,10~19세,2.5,3.4
대구약령시한방문화축제,0~9세,0.2,0.3
