축제명,연령대,남성비율,여성비율
수성못페스티벌,70세 이상,2.6,2.4
수성못페스티벌,60~69세,6.6,5.9
수성못페스티벌,50~59세,9.3,10.0
수성못페스티벌,40~49세,9.2,8.7
수성못페스티벌,30~39세,10.2,8.8
수성못페스티벌,20~29세,10.0,10.6
수성못페스티벌,10~19세,2.3,2.7
수성못페스티벌,0~9세,0.3,0.5
