축제명,연령대,남성비율,여성비율
서산해미읍성축제,70세 이상,4.3,3.5
서산해미읍성축제,60~69세,9.7,7.5
서산해미읍성축제,50~59세,12.0,10.2
서산해미읍성축제,40~49세,10.1,7.6
서산해미읍성축제,30~39세,7.7,7.0
서산해미읍성축제,20~29세,7.5,5.6
서산해미읍성축제,10~19세,3.0,3.1
서산해미읍성축제,0~9세,0.6,0.7
