축제명,연령대,남성비율,여성비율
강릉커피축제,70세 이상,3.1,3.2
강릉커피축제,60~69세,7.2,7.4
강릉커피축제,50~59세,9.2,10.7
강릉커피축제,40~49세,8.4,8.7
강릉커피축제,30~39세,8.3,8.1
강릉커피축제,20~29세,8.0,9.2
강릉커피축제,10~19세,3.8,3.3
강릉커피축제,0~9세,0.6,0.7
