축제명,연령대,남성비율,여성비율
청송사과축제,70세 이상,5.1,4.8
청송사과축제,60~69세,12.5,11.6
청송사과축제,50~59세,13.4,14.2
청송사과축제,40~49세,8.0,7.6
청송사과축제,30~39세,5.5,4.5
청송사과축제,20~29세,3.7,3.3
청송사과축제,10~19세,2.5,2.3
청송사과축제,0~9세,0.5,0.5
