축제명,연령대,남성비율,여성비율
금산인삼축제,70세 이상,5.6,5.4
금산인삼축제,60~69세,12.2,10.6
금산인삼축제,50~59세,12.1,12.3
금산인삼축제,40~49세,8.0,7.4
금산인삼축제,30~39세,5.2,4.7
금산인삼축제,20~29세,4.1,3.9
금산인삼축제,10~19세,3.6,3.8
금산인삼축제,0~9세,0.5,0.7
