축제명,연령대,남성비율,여성비율
영동난계국악축제,70세 이상,3.7,4.0
영동난계국악축제,60~69세,8.7,7.8
영동난계국악축제,50~59세,11.9,11.0
영동난계국악축제,40~49세,8.7,8.0
영동난계국악축제,30~39세,6.1,5.5
영동난계국악축제,20~29세,7.1,6.7
영동난계국악축제,10~19세,5.1,4.6
영동난계국악축제,0~9세,0.6,0.7
