축제명,연령대,남성비율,여성비율
괴산고추축제,70세 이상,4.1,3.2
괴산고추축제,60~69세,11.6,8.5
괴산고추축제,50~59세,12.6,10.2
괴산고추축제,40~49세,8.4,5.9
괴산고추축제,30~39세,6.4,4.3
괴산고추축제,20~29세,11.7,5.3
괴산고추축제,10~19세,3.5,3.3
괴산고추축제,0~9세,0.4,0.5
