축제명,연령대,남성비율,여성비율
포항국제불빛축제,70세 이상,2.5,2.3
포항국제불빛축제,60~69세,7.0,6.6
포항국제불빛축제,50~59세,8.9,9.4
포항국제불빛축제,40~49세,8.3,8.4
포항국제불빛축제,30~39세,8.2,7.7
포항국제불빛축제,20~29세,9.3,9.3
포항국제불빛축제,10~19세,4.9,5.7
포항국제불빛축제,0~9세,0.7,0.8
