축제명,연령대,남성비율,여성비율
원주한지문화제,70세 이상,1.9,1.8
원주한지문화제,60~69세,6.2,5.5
원주한지문화제,50~59세,9.0,9.7
원주한지문화제,40~49세,8.7,8.8
원주한지문화제,30~39세,8.8,8.3
원주한지문화제,20~29세,9.8,9.5
원주한지문화제,10~19세,5.6,4.7
원주한지문화제,0~9세,0.8,0.8
