축제명,연령대,남성비율,여성비율
태화강마두희축제,70세 이상,5.0,4.0
태화강마두희축제,60~69세,12.1,8.4
태화강마두희축제,50~59세,10.1,9.2
태화강마두희축제,40~49세,7.5,7.1
태화강마두희축제,30~39세,8.8,7.5
태화강마두희축제,20~29세,6.9,7.1
태화강마두희축제,10~19세,2.2,3.0
태화강마두희축제,0~9세,0.4,0.6
