축제명,연령대,남성비율,여성비율
관악강감찬축제,70세 이상,2.4,2.4
관악강감찬축제,60~69세,4.8,4.3
관악강감찬축제,50~59세,5.9,5.7
관악강감찬축제,40~49세,6.5,5.1
관악강감찬축제,30~39세,12.1,9.7
관악강감찬축제,20~29세,17.4,18.5
관악강감찬축제,10~19세,2.3,2.5
관악강감찬축제,0~9세,0.2,0.3
