축제명,연령대,남성비율,여성비율
함평나비축제,70세 이상,3.8,3.7
함평나비축제,60~69세,9.5,7.9
함평나비축제,50~59세,12.5,11.5
함평나비축제,40~49세,10.2,8.4
함평나비축제,30~39세,7.7,7.6
함평나비축제,20~29세,4.9,4.8
함평나비축제,10~19세,3.0,3.1
함평나비축제,0~9세,0.7,0.8
