축제명,연령대,남성비율,여성비율
부안마실축제,70세 이상,4.1,4.6
부안마실축제,60~69세,8.2,6.6
부안마실축제,50~59세,11.7,10.5
부안마실축제,40~49세,10.0,9.6
부안마실축제,30~39세,6.2,6.0
부안마실축제,20~29세,5.6,5.3
부안마실축제,10~19세,5.1,5.1
부안마실축제,0~9세,0.7,0.8
